"2020-12-13 12:00","srvmtszrh040.mts.pri","8.628"
"2020-12-13 12:00","srvmtszrh042.mts.pri","2.644"
"2020-12-13 13:00","srvmtszrh040.mts.pri","11.804"
"2020-12-13 13:00","srvmtszrh042.mts.pri","4.668"
"2020-12-13 14:00","srvmtszrh040.mts.pri","12.887"
"2020-12-13 14:00","srvmtszrh042.mts.pri","5.885"
"2020-12-13 15:00","srvmtszrh040.mts.pri","13.8"
"2020-12-13 15:00","srvmtszrh042.mts.pri","6.8"
"2020-12-13 16:00","srvmtszrh040.mts.pri","14.185"
"2020-12-13 16:00","srvmtszrh042.mts.pri","7.724"
"2020-12-13 17:00","srvmtszrh040.mts.pri","14.124"
"2020-12-13 17:00","srvmtszrh042.mts.pri","9.439"
"2020-12-13 18:00","srvmtszrh040.mts.pri","13.7"
"2020-12-13 18:00","srvmtszrh042.mts.pri","11.494"
"2020-12-13 19:00","srvmtszrh040.mts.pri","13.559"
"2020-12-13 19:00","srvmtszrh042.mts.pri","10.241"
"2020-12-13 20:00","srvmtszrh040.mts.pri","14.207"
"2020-12-13 20:00","srvmtszrh042.mts.pri","12.021"
"2020-12-13 21:00","srvmtszrh040.mts.pri","13.748"
"2020-12-13 21:00","srvmtszrh042.mts.pri","12.149"
"2020-12-13 22:00","srvmtszrh040.mts.pri","16.008"
"2020-12-13 22:00","srvmtszrh042.mts.pri","12.626"
"2020-12-13 23:00","srvmtszrh040.mts.pri","15.325"
"2020-12-13 23:00","srvmtszrh042.mts.pri","11.013"
"2020-12-14 00:00","srvmtszrh040.mts.pri","13.596"
"2020-12-14 00:00","srvmtszrh042.mts.pri","8.382"
"2020-12-14 01:00","srvmtszrh040.mts.pri","14.211"
"2020-12-14 01:00","srvmtszrh042.mts.pri","11.031"
"2020-12-14 02:00","srvmtszrh040.mts.pri","13.482"
"2020-12-14 02:00","srvmtszrh042.mts.pri","5.588"
"2020-12-14 03:00","srvmtszrh040.mts.pri","9.295"
"2020-12-14 03:00","srvmtszrh042.mts.pri","8.364"
"2020-12-14 04:00","srvmtszrh040.mts.pri","13.124"
"2020-12-14 04:00","srvmtszrh042.mts.pri","12.725"
"2020-12-14 05:00","srvmtszrh042.mts.pri","12.326"
"2020-12-14 05:00","srvmtszrh040.mts.pri","10.707"
"2020-12-14 06:00","srvmtszrh040.mts.pri","13.899"
"2020-12-14 06:00","srvmtszrh042.mts.pri","12.168"
"2020-12-14 07:00","srvmtszrh040.mts.pri","15.649"
"2020-12-14 07:00","srvmtszrh042.mts.pri","13.627"
"2020-12-14 08:00","srvmtszrh040.mts.pri","18.023"
"2020-12-14 08:00","srvmtszrh042.mts.pri","13.765"
"2020-12-14 09:00","srvmtszrh040.mts.pri","14.277"
"2020-12-14 09:00","srvmtszrh042.mts.pri","7.581"
"2020-12-14 10:00","srvmtszrh040.mts.pri","13.779"
"2020-12-14 10:00","srvmtszrh042.mts.pri","3.087"
"2020-12-14 11:00","srvmtszrh040.mts.pri","13.067"
"2020-12-14 11:00","srvmtszrh042.mts.pri","1.202"
"2020-12-14 12:00","srvmtszrh040.mts.pri","10.181"
"2020-12-14 12:00","srvmtszrh042.mts.pri","0.695"
"2020-12-14 13:00","srvmtszrh040.mts.pri","9.652"
"2020-12-14 13:00","srvmtszrh042.mts.pri","1.477"
"2020-12-14 14:00","srvmtszrh040.mts.pri","12.712"
"2020-12-14 14:00","srvmtszrh042.mts.pri","2.912"
"2020-12-14 15:00","srvmtszrh040.mts.pri","14.048"
"2020-12-14 15:00","srvmtszrh042.mts.pri","2.614"
"2020-12-14 16:00","srvmtszrh040.mts.pri","13.801"
"2020-12-14 16:00","srvmtszrh042.mts.pri","1.493"
"2020-12-14 17:00","srvmtszrh040.mts.pri","12.945"
"2020-12-14 17:00","srvmtszrh042.mts.pri","1.646"
"2020-12-14 18:00","srvmtszrh040.mts.pri","12.691"
"2020-12-14 18:00","srvmtszrh042.mts.pri","2.278"
"2020-12-14 19:00","srvmtszrh040.mts.pri","13.284"
"2020-12-14 19:00","srvmtszrh042.mts.pri","4.404"
"2020-12-14 20:00","srvmtszrh040.mts.pri","13.285"
"2020-12-14 20:00","srvmtszrh042.mts.pri","2.96"
"2020-12-14 21:00","srvmtszrh040.mts.pri","13.047"
"2020-12-14 21:00","srvmtszrh042.mts.pri","4.2"
"2020-12-14 22:00","srvmtszrh040.mts.pri","15.571"
"2020-12-14 22:00","srvmtszrh042.mts.pri","4.538"
"2020-12-14 23:00","srvmtszrh040.mts.pri","14.233"
"2020-12-14 23:00","srvmtszrh042.mts.pri","4.755"
"2020-12-15 00:00","srvmtszrh040.mts.pri","13.706"
"2020-12-15 00:00","srvmtszrh042.mts.pri","5.565"
"2020-12-15 01:00","srvmtszrh040.mts.pri","14.265"
"2020-12-15 01:00","srvmtszrh042.mts.pri","10.8"
"2020-12-15 02:00","srvmtszrh040.mts.pri","13.502"
"2020-12-15 02:00","srvmtszrh042.mts.pri","5.256"
"2020-12-15 03:00","srvmtszrh040.mts.pri","10.459"
"2020-12-15 03:00","srvmtszrh042.mts.pri","5.751"
"2020-12-15 04:00","srvmtszrh040.mts.pri","14.24"
"2020-12-15 04:00","srvmtszrh042.mts.pri","10.594"
"2020-12-15 05:00","srvmtszrh042.mts.pri","21.009"
"2020-12-15 05:00","srvmtszrh040.mts.pri","19.424"
"2020-12-15 06:00","srvmtszrh040.mts.pri","20.161"
"2020-12-15 06:00","srvmtszrh042.mts.pri","19.832"
"2020-12-15 07:00","srvmtszrh040.mts.pri","11.819"
"2020-12-15 07:00","srvmtszrh042.mts.pri","10.067"
"2020-12-15 08:00","srvmtszrh040.mts.pri","15.268"
"2020-12-15 08:00","srvmtszrh042.mts.pri","11.937"
"2020-12-15 09:00","srvmtszrh040.mts.pri","13.812"
"2020-12-15 09:00","srvmtszrh042.mts.pri","9.798"
"2020-12-15 10:00","srvmtszrh040.mts.pri","12.858"
"2020-12-15 10:00","srvmtszrh042.mts.pri","7.041"
"2020-12-15 11:00","srvmtszrh040.mts.pri","12.033"
"2020-12-15 11:00","srvmtszrh042.mts.pri","5.03"
"2020-12-15 12:00","srvmtszrh040.mts.pri","8.783"
"2020-12-15 12:00","srvmtszrh042.mts.pri","0.806"
"2020-12-15 13:00","srvmtszrh040.mts.pri","13.532"
"2020-12-15 13:00","srvmtszrh042.mts.pri","2.586"
"2020-12-15 14:00","srvmtszrh040.mts.pri","14.3"
"2020-12-15 14:00","srvmtszrh042.mts.pri","2.005"
"2020-12-15 15:00","srvmtszrh040.mts.pri","14.62"
"2020-12-15 15:00","srvmtszrh042.mts.pri","3.441"
"2020-12-15 16:00","srvmtszrh040.mts.pri","13.417"
"2020-12-15 16:00","srvmtszrh042.mts.pri","1.888"
"2020-12-15 17:00","srvmtszrh040.mts.pri","13.713"
"2020-12-15 17:00","srvmtszrh042.mts.pri","0.855"
"2020-12-15 18:00","srvmtszrh040.mts.pri","12.526"
"2020-12-15 18:00","srvmtszrh042.mts.pri","1.474"
"2020-12-15 19:00","srvmtszrh040.mts.pri","14.11"
"2020-12-15 19:00","srvmtszrh042.mts.pri","3.802"
"2020-12-15 20:00","srvmtszrh040.mts.pri","13.209"
"2020-12-15 20:00","srvmtszrh042.mts.pri","0.608"
"2020-12-15 21:00","srvmtszrh040.mts.pri","13.379"
"2020-12-15 21:00","srvmtszrh042.mts.pri","0.37"
"2020-12-15 22:00","srvmtszrh040.mts.pri","15.792"
"2020-12-15 22:00","srvmtszrh042.mts.pri","0.75"
"2020-12-15 23:00","srvmtszrh040.mts.pri","13.913"
"2020-12-15 23:00","srvmtszrh042.mts.pri","4.772"
"2020-12-16 00:00","srvmtszrh040.mts.pri","15.426"
"2020-12-16 00:00","srvmtszrh042.mts.pri","5.562"
"2020-12-16 01:00","srvmtszrh040.mts.pri","13.028"
"2020-12-16 01:00","srvmtszrh042.mts.pri","7.364"
"2020-12-16 02:00","srvmtszrh040.mts.pri","12.344"
"2020-12-16 02:00","srvmtszrh042.mts.pri","3.671"
