"timestamp_per_hour","host_name","avg_cpu_idle_pct"
"2020-12-08 20:00","srvmtszrh040.mts.pri","14.282"
"2020-12-08 20:00","srvmtszrh042.mts.pri","11.074"
"2020-12-08 21:00","srvmtszrh040.mts.pri","13.828"
"2020-12-08 21:00","srvmtszrh042.mts.pri","11.083"
"2020-12-08 22:00","srvmtszrh040.mts.pri","16.186"
"2020-12-08 22:00","srvmtszrh042.mts.pri","10.839"
"2020-12-08 23:00","srvmtszrh040.mts.pri","15.582"
"2020-12-08 23:00","srvmtszrh042.mts.pri","10.876"
"2020-12-09 00:00","srvmtszrh040.mts.pri","16.023"
"2020-12-09 00:00","srvmtszrh042.mts.pri","11.518"
"2020-12-09 01:00","srvmtszrh040.mts.pri","13.762"
"2020-12-09 01:00","srvmtszrh042.mts.pri","13.495"
"2020-12-09 02:00","srvmtszrh040.mts.pri","12.165"
"2020-12-09 02:00","srvmtszrh042.mts.pri","10.669"
"2020-12-09 03:00","srvmtszrh040.mts.pri","10.623"
"2020-12-09 03:00","srvmtszrh042.mts.pri","10.499"
"2020-12-09 04:00","srvmtszrh040.mts.pri","14.013"
"2020-12-09 04:00","srvmtszrh042.mts.pri","12.628"
"2020-12-09 05:00","srvmtszrh042.mts.pri","13.922"
"2020-12-09 05:00","srvmtszrh040.mts.pri","10.013"
"2020-12-09 06:00","srvmtszrh042.mts.pri","14.704"
"2020-12-09 06:00","srvmtszrh040.mts.pri","14.638"
"2020-12-09 07:00","srvmtszrh040.mts.pri","17.352"
"2020-12-09 07:00","srvmtszrh042.mts.pri","14.948"
"2020-12-09 08:00","srvmtszrh040.mts.pri","17.489"
"2020-12-09 08:00","srvmtszrh042.mts.pri","13.697"
"2020-12-09 09:00","srvmtszrh040.mts.pri","13.053"
"2020-12-09 09:00","srvmtszrh042.mts.pri",10
"2020-12-09 10:00","srvmtszrh040.mts.pri","13.313"
"2020-12-09 10:00","srvmtszrh042.mts.pri","9.631"
"2020-12-09 11:00","srvmtszrh040.mts.pri","11.23"
"2020-12-09 11:00","srvmtszrh042.mts.pri","6.864"
"2020-12-09 12:00","srvmtszrh040.mts.pri","9.021"
"2020-12-09 12:00","srvmtszrh042.mts.pri","2.986"
"2020-12-09 13:00","srvmtszrh040.mts.pri","7.267"
"2020-12-09 13:00","srvmtszrh042.mts.pri","1.551"
"2020-12-09 14:00","srvmtszrh040.mts.pri","12.857"
"2020-12-09 14:00","srvmtszrh042.mts.pri","3.406"
